PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
71,Victreebel,Razor Leaf,Solar Beam,40.2389555345,24.32,978.611398599,1,222,152,160,12.9310344828,30.93552076,0.288518155054,18.1256556462,1004.27386046,1030.37555228,1056.92014449,1083.91130754,1111.35271187,1139.24802794,1167.60092619,1196.41507705,1225.69415099,1255.44181843, 5.4347826087, 0.145616641902, 7.79669646974,420.94676108,431.985392163,443.212956693,454.631033502,466.241201419,478.045039277,490.044125907,502.240040138,514.634360803,527.228666733,540.024536758
71,Victreebel,Acid,Leaf Blade,37.3447204969,24.32,908.223602484,1,222,152,160,11.9047619048,26.0416666667,0.347826086957,16.8219461698,932.040261064,956.264557453,980.899898098,1005.94968944,1031.41733793,1057.30625,1083.6198321,1110.36149068,1137.53463218,1165.14266304, 4.09836065574, 0.15512465374, 6.29039704524,339.621052632,348.527051809,357.585483033,366.797620109,376.164736842,385.688107038,395.369004501,405.208703038,415.208476454,425.369598554,435.693343144
71,Victreebel,Acid,Sludge Bomb,37.3366696997,24.32,908.027807097,1,222,152,160,11.9047619048,26.7399267399,0.331210191083,16.8183196846,931.839331267,956.058405369,980.688435111,1005.73282621,1031.19498436,1057.07831529,1083.38622469,1110.12211829,1137.28940179,1164.89148089, 4.09836065574, 0.145658263305, 6.22782446312,336.242733894,345.060142262,354.028466387,363.148967402,372.422906443,381.851544643,391.436143137,401.17796306,411.078265546,421.13831173,431.359362745
71,Victreebel,Acid,Solar Beam,39.8530844156,24.32,969.227012987,1,222,152,160,11.9047619048,30.9098639456,0.318181818182,17.9518398268,994.643384892,1020.49477476,1046.78481783,1073.51714935,1100.69540458,1128.32321875,1156.40422712,1184.94206494,1213.94036744,1243.40276989, 4.09836065574, 0.138418079096, 6.52601224105,352.342011299,361.581596533,370.979323358,380.536513292,390.254487853,400.134568558,410.178076924,420.38633447,430.760662712,441.302383168,452.012817355
72,Tentacool,Bubble,Bubble Beam,14.402173913,10.88,156.695652174,0,106,136,80,13.5869565217,13.2707083958,0.318181818182,13.5869565217,163.678243886,170.860461957,178.245057745,185.834782609,193.632387908,201.640625,209.862245245,218.3,226.956640625,235.834918478, 7.26744186047, 0.402777777778, 8.08188028382,93.2067089372,97.3601387503,101.632311589,106.024864035,110.539432669,115.177654071,119.941164822,124.831601503,129.850600694,134.999798977,140.280832932
72,Tentacool,Bubble,Water Pulse,14.408603455,10.88,156.76560559,1,106,136,80,13.5869565217,13.5972496706,0.589285714286,13.5930221273,163.75131453,170.936738948,178.324631431,185.917744565,193.718830938,201.730643136,209.955933747,218.397455357,227.057960554,235.940201924, 7.26744186047, 0.434210526316, 8.24469036041,95.0843649886,99.3214659527,103.67970203,108.16074277,112.766257723,117.497916439,122.357388466,127.346343356,132.466450658,137.719379921,143.106800696
72,Tentacool,Bubble,Wrap,14.402173913,10.88,156.695652174,0,106,136,80,13.5869565217,6.58967391304,0.589285714286,13.5869565217,163.678243886,170.860461957,178.245057745,185.834782609,193.632387908,201.640625,209.862245245,218.3,226.956640625,235.834918478, 7.26744186047, 0.537634408602, 5.84019985975,67.3538569425,70.3552451542,73.4424405023,76.6166256273,79.8789831697,83.23069577,86.6729460685,90.2069167059,93.8337903226,97.554749559,101.370977056
72,Tentacool,Poison Sting,Bubble Beam,13.965911655,10.88,151.949118806,1,106,136,80,13.0434782609,13.2571214393,0.617431803061,13.1753883537,158.720197919,165.684856426,172.845762343,180.205583685,187.766988469,195.532644711,203.505220427,211.687383633,220.081802345,228.69114458, 2.91262135922, 0.264915786469, 4.59943650784,53.0443813576,55.4081180184,57.8394319001,60.3392543886,62.9085168698,65.5481507295,68.2590873537,71.0422581283,73.8985944391,76.829027672,79.834489213
72,Tentacool,Poison Sting,Water Pulse,14.1968171034,10.88,154.461370085,1,106,136,80,13.0434782609,13.5836627141,0.647455548743,13.3932236825,161.344398858,168.424207571,175.70350835,183.185013323,190.871434619,198.765484365,206.869874689,215.187317719,223.720525582,232.472210407, 2.91262135922, 0.290828972735, 4.83091255254,55.7139482859,58.1966448263,60.7503195493,63.3759507148,66.0745165826,68.8469954124,71.6943654641,74.6176049974,77.6176922721,80.6956055481,83.852323085
72,Tentacool,Poison Sting,Wrap,13.8260869565,10.88,150.427826087,0,106,136,80,13.0434782609,6.57608695652,0.647455548743,13.0434782609,157.13111413,164.026043478,171.115255435,178.401391304,185.887092391,193.575,201.467755435,209.568,217.878375,226.401521739, 2.91262135922, 0.383233532934, 3.56053111169,41.0628932049,42.8927169032,44.7748537048,46.7100246173,48.6989506483,50.7423528053,52.8409520958,54.9954695275,57.2066261078,59.4751428443,61.8017407446
73,Tentacruel,Acid,Hydro Pump,28.3687146187,31.36,889.642890443,1,170,196,160,11.9047619048,29.9028822055,0.265734265734,16.6874791875,912.839633778,936.434748959,960.431615203,984.833611722,1009.64411773,1034.86651245,1060.50417508,1086.56048485,1113.03882097,1139.94256265, 4.09836065574, 0.110787172012, 5.96331389699,317.916190476,326.205606771,334.637382276,343.212724564,351.932841205,360.79893977,369.81222783,378.973912957,388.285202721,397.747304694,407.361426446
73,Tentacruel,Acid,Sludge Wave,26.1129667694,31.36,818.90263789,1,170,196,160,11.9047619048,26.0329131653,0.244604316547,15.3605686879,840.254884405,861.973826096,884.062573479,906.524237067,929.361927378,952.578754925,976.177830223,1000.16226379,1024.53516614,1049.29964778, 4.09836065574, 0.100294985251, 5.51499508358,294.015417896,301.681640218,309.47951926,317.410171809,325.474714651,333.674264573,342.00993836,350.482852801,359.09412468,367.844870786,376.736207903
73,Tentacruel,Acid,Blizzard,26.6995287698,31.36,837.297222222,1,170,196,160,11.9047619048,25.9386446886,0.270833333333,15.7056051587,859.129093153,881.335896143,903.920811578,926.887019841,950.237701319,973.976036396,998.105205458,1022.62838889,1047.54876707,1072.8695204, 4.09836065574, 0.113372093023, 5.69222383721,303.463837209,311.376419683,319.424889771,327.610400148,335.934103488,344.397152469,353.000699764,361.745898049,370.6339,379.665858292,388.8429256
73,Tentacruel,Poison Jab,Hydro Pump,31.3676323676,31.36,983.688951049,1,170,196,160,14.2857142857,29.962406015,0.265734265734,18.4515484515,1009.33787194,1035.42727742,1061.96090393,1088.94248791,1116.3757658,1144.26447403,1172.61234904,1201.42312727,1230.70054517,1260.44833916, 4.91803278689, 0.110787172012, 6.69679300292,357.019428571,366.32843125,375.79730312,385.427400281,395.220078834,405.17669488,415.298604519,425.587163852,436.04372898,446.669656002,457.46630102
73,Tentacruel,Poison Jab,Sludge Wave,29.1952723535,31.36,915.563741007,1,170,196,160,14.2857142857,26.0924369748,0.244604316547,17.1736896197,939.43635027,963.718938438,988.414983183,1013.52796218,1039.0613531,1065.01863361,1091.40328138,1118.2187741,1145.46858943,1173.15620504, 4.91803278689, 0.100294985251, 6.25663716814,333.553840708,342.250996515,351.097513894,360.094659812,369.243701239,378.545905144,388.002538496,397.614868263,407.384161416,417.311684923,427.398705752
73,Tentacruel,Poison Jab,Blizzard,29.6783234127,31.36,930.712222222,1,170,196,160,14.2857142857,25.9981684982,0.270833333333,17.4578373016,954.979816298,979.664172594,1004.76882632,1030.2973127,1056.25316693,1082.63992423,1109.46111981,1136.72028889,1164.42096667,1192.56668837, 4.91803278689, 0.113372093023, 6.42369186047,342.459860465,351.38923378,360.471956679,369.709329959,379.102654419,388.653230855,398.362360065,408.231342848,418.26148,428.454072319,438.810420603
74,Geodude,Rock Throw,Rock Slide,16.4995630035,9.44,155.755874753,1,106,118,80,11.0294117647,19.8069852941,0.516795865633,15.565625475,162.96733175,170.394878543,178.041667171,185.910849673,194.005578088,202.329004455,210.884280814,219.674559204,228.702991663,237.972730231, 4.46428571429, 0.302114803625, 7.30434734317,73.0902212547,76.4742797266,79.9597408005,83.5480836067,87.2407872756,91.0393309375,94.9451937228,98.9598547617,103.084793185,107.321488122,111.671418704
74,Geodude,Rock Throw,Rock Tomb,12.5680147059,9.44,118.642058824,1,106,118,80,11.0294117647,12.4080882353,0.6,11.8566176471,124.135155676,129.792852022,135.617548828,141.611647059,147.777547679,154.117651654,160.634359949,167.330073529,174.207193359,181.268120404, 4.46428571429, 0.377777777778, 6.05902777778,60.6290555556,63.4361652561,66.3273894097,69.3039549696,72.3670888889,75.5180181207,78.7579696181,82.0881703342,85.5098472222,89.0242272352,92.6325373264
74,Geodude,Rock Throw,Dig,14.7207939705,9.44,138.964295081,1,106,118,80,11.0294117647,15.3619421907,0.659690627843,13.8875414816,145.398306252,152.025111218,158.847522206,165.868351442,173.090411155,180.516513571,188.149470917,195.992095421,204.047199309,212.31759481, 4.46428571429, 0.439660400243, 7.22934242678,72.3396920594,75.6890012223,79.1386717315,82.6901675287,86.3449525559,90.1044907549,93.9702460674,97.9436824354,102.026263801,106.219454105,110.524717291
74,Geodude,Tackle,Rock Slide,15.9811260482,9.44,150.861829895,1,106,118,80,10.9090909091,19.8039772727,0.468521229868,15.0765340077,157.846693872,165.040857833,172.447374775,180.069297697,187.909679597,195.971573473,204.258032322,212.772109144,221.516856936,230.495328697, 3.87096774194, 0.2382725242, 6.25174304474,62.5574416029,65.4538350822,68.4370183842,71.5082574871,74.6688183686,77.919967007,81.2629693799,84.6990914656,88.2295992419,91.8557586867,95.5788357781
74,Geodude,Tackle,Rock Tomb,12.4332594235,9.44,117.369968958,1,106,118,80,10.9090909091,12.3930481283,0.552845528455,11.7294900222,122.804168376,128.401202439,134.163446369,140.093275388,146.193064717,152.465189579,158.912025194,165.535946785,172.339329573,179.32454878, 3.87096774194, 0.304932735426, 5.33591520587,53.393301916,55.8653980814,58.4115700897,61.0328984636,63.730463726,66.5053463998,69.3586270077,72.2913860727,75.3047041174,78.3996616648,81.5773392377
74,Geodude,Tackle,Dig,14.4647642919,9.44,136.547374916,1,106,118,80,10.9090909091,15.3589341693,0.615058324496,13.646004049,142.869483304,149.381032344,156.08478535,162.98350564,170.079956528,177.37690133,184.877103363,192.583325942,200.498332383,208.624886002, 3.87096774194, 0.361821584529, 6.36040378835,63.6447444678,66.5914797904,69.6265134186,72.7511333342,75.9666275189,79.2742839544,82.6753906227,86.1712355054,89.7631065842,93.4522918411,97.2400792576
75,Graveler,Rock Throw,Dig,19.7203089038,17.16,338.400500789,1,142,156,110,11.0294117647,15.3619421907,0.659690627843,13.8875414816,349.971513555,361.800313809,373.889713779,386.242525692,398.861561775,411.749634256,424.909555361,438.344137317,452.056192353,466.048532694, 4.46428571429, 0.439660400243, 7.22934242678,176.158832782,182.182275709,188.339913304,194.63320951,201.063628268,207.632633521,214.34168921,221.192259277,228.185807664,235.323798313,242.607695165
75,Graveler,Rock Throw,Stone Edge,24.3400987107,17.16,417.676093876,1,142,156,110,11.0294117647,35.0154174573,0.254794520548,17.140914585,431.957796777,446.557677906,461.479208297,476.725858985,492.301101005,508.208405394,524.451243185,541.033085415,557.957403118,575.22766733, 4.46428571429, 0.121568627451, 6.90131199539,168.165649654,173.915779675,179.794015301,185.801754045,191.940393426,198.211330957,204.615964154,211.155690534,217.831907612,224.646012904,231.599403925
75,Graveler,Rock Throw,Rock Slide,22.1031881745,17.16,379.290709074,1,142,156,110,11.0294117647,19.8069852941,0.516795865633,15.565625475,392.259890935,405.518009718,419.068217464,432.913666211,447.057507998,461.502894864,476.25297885,491.310911993,506.679846333,522.362933909, 4.46428571429, 0.302114803625, 7.30434734317,177.98649258,184.072429135,190.293952636,196.652542216,203.149677004,209.78683613,216.565498725,223.48714392,230.553250844,237.765298628,245.124766403
75,Graveler,Mud Shot,Dig,21.1209206963,17.16,362.434999149,1,142,156,110,13.6363636364,15.4271159875,0.691063829787,14.8738878143,374.827829514,387.496756422,400.444791834,413.674947714,427.190236023,440.993668723,455.088257778,469.477015149,484.162952798,499.149082689, 2.94117647059, 0.325450901804, 5.49850610312,133.983197916,138.564518835,143.247905774,148.03447218,152.925331501,157.921597183,163.024382675,168.234801424,173.553966878,178.982992483,184.522991688
75,Graveler,Mud Shot,Stone Edge,28.2144423373,17.16,484.159830508,1,142,156,110,13.6363636364,35.6671554252,0.282920469361,19.8693255897,500.714828406,517.638650661,534.93532081,552.608862392,570.663298945,589.102654009,607.930951121,627.15221382,646.770465644,666.789730132, 2.94117647059, 0.0784242862306, 4.66853664947,113.759166245,117.648961803,121.625417073,125.689477432,129.842088261,134.084194937,138.41674284,142.840677347,147.356943838,151.966487691,156.670254285
75,Graveler,Mud Shot,Rock Slide,24.2550835108,17.16,416.217233046,1,142,156,110,13.6363636364,19.8721590909,0.552404438964,17.0810447259,430.449052755,444.997939357,459.867351763,475.060748885,490.581589634,506.433332922,522.619437661,539.143362762,556.008567137,573.218509696, 2.94117647059, 0.210229938996, 5.24725907598,127.861011356,132.232994823,136.702380536,141.270231066,145.937608983,150.705576855,155.575197255,160.547532751,165.623645913,170.804599311,176.091455516
76,Golem,Rock Throw,Stone Edge,30.1680096696,31.68,955.722546334,1,176,198,160,11.0294117647,35.0154174573,0.254794520548,17.140914585,980.274656732,1005.24213434,1030.6284502,1056.43707534,1082.6714808,1109.33513762,1136.43151682,1163.96408944,1191.93632653,1220.35169911, 4.46428571429, 0.121568627451, 6.90131199539,384.795072664,394.680296301,404.73275598,414.953849217,425.344973529,435.907526431,446.642905439,457.552508068,468.637731834,479.899974253,491.34063284
76,Golem,Rock Throw,Ancient Power,20.9227941176,31.68,662.834117647,1,176,198,160,11.0294117647,12.4285130719,0.613636363636,11.8879512032,679.862047452,697.178052035,714.784538705,732.683914773,750.878587549,769.370964342,788.163452464,807.258459225,826.658391933,846.3656579, 4.46428571429, 0.391304347826, 6.12172314578,341.327693095,350.096258025,359.013167611,368.079661502,377.296979348,386.666360796,396.189045496,405.866273097,415.699283248,425.689315598,435.837609795
76,Golem,Rock Throw,Earthquake,30.0028820573,31.68,950.491303577,1,176,198,160,11.0294117647,30.037640056,0.316582914573,17.047092078,974.909025548,999.739841177,1024.9872025,1050.65456156,1076.74537038,1103.26308101,1130.21114547,1157.59301581,1185.41214407,1213.67198227, 4.46428571429, 0.157894736842, 7.07934818664,394.721800973,404.862038086,415.173825504,425.658596795,436.317785526,447.152825267,458.165149585,469.356192047,480.727386223,492.28016568,504.015963985
76,Golem,Mud Shot,Stone Edge,34.9700130378,31.68,1107.85001304,1,176,198,160,13.6363636364,35.6671554252,0.282920469361,19.8693255897,1136.3102141,1165.25189859,1194.67909005,1224.59581202,1255.00608804,1285.91394164,1317.32339637,1349.23847576,1381.66320335,1414.60160269, 2.94117647059, 0.0784242862306, 4.66853664947,260.302664257,266.989730262,273.789926582,280.704198594,287.733491678,294.878751212,302.140922576,309.520951147,317.019782304,324.638361427,332.377633893
76,Golem,Mud Shot,Ancient Power,24.0,31.68,760.32,0,176,198,160,13.6363636364,12.4936868687,0.282920469361,13.6363636364,779.852301136,799.715045455,819.910994318,840.442909091,861.313551136,882.525681818,904.0820625,925.985454545,948.238619318,970.844318182, 2.94117647059, 0.283305227656, 4.58559456283,255.678078921,262.246341273,268.925724045,275.71715582,282.621565182,289.639880712,296.773030994,304.021944611,311.387550146,318.870776181,326.472551299
76,Golem,Mud Shot,Earthquake,34.0952606635,31.68,1080.13785782,1,176,198,160,13.6363636364,30.1028138528,0.348341232227,19.3723071952,1107.88614526,1136.10387214,1164.79496134,1193.96333576,1223.61291829,1253.74763183,1284.37139926,1315.48814347,1347.10178737,1379.21625384, 2.94117647059, 0.103375527426, 4.81545678302,268.494460759,275.391970572,282.406170942,289.538036998,296.78854387,304.158666689,311.649380585,319.261660687,326.996482125,334.85482003,342.837649531
77,Ponyta,Tackle,Flame Charge,18.3272727273,13.8,252.916363636,0,168,138,100,10.9090909091,10.353372434,0.348341232227,10.9090909091,261.817404545,270.919963636,280.22625,289.738472727,299.458840909,309.389563636,319.53285,329.890909091,340.46595,351.260181818, 3.87096774194, 0.333333333333, 4.99643206256,115.837280938,119.914013506,124.083042664,128.345380192,132.702037865,137.154027462,141.702360761,146.348049538,151.092105572,155.935540639,160.879366518
77,Ponyta,Tackle,Flame Wheel,18.5724675325,13.8,256.300051948,1,168,138,100,10.9090909091,11.1422924901,0.625850340136,11.0550401979,265.320177078,274.544516438,283.975308673,293.61479243,303.465206354,313.528789091,323.807779286,334.304415584,345.020936633,355.959581076, 3.87096774194, 0.372469635628, 5.33426573427,123.669616783,128.021997556,132.472915552,137.023450962,141.674683972,146.427694773,151.283563552,156.2433705,161.308195804,166.479119654,171.757222238
77,Ponyta,Tackle,Fire Blast,27.3826851294,13.8,377.881054786,1,168,138,100,10.9090909091,30.7605321508,0.271523178808,16.299217339,391.180054816,404.780142137,418.684617343,432.896781023,447.419933771,462.257376177,477.412408833,492.88833233,508.68844726,524.816054214, 3.87096774194, 0.116809116809, 5.93398083398,137.573411655,142.415117219,147.366438245,152.428576362,157.602733203,162.890110398,168.291909578,173.809332375,179.44358042,185.195855343,191.067358776
77,Ponyta,Ember,Flame Charge,20.0,13.8,276.0,0,168,138,100,11.9047619048,10.3782642089,0.271523178808,11.9047619048,285.7134375,295.646785714,305.802455357,316.182857143,326.790401786,337.6275,348.6965625,360.0,371.540223214,383.319642857, 4.09836065574, 0.336956521739, 5.16530797101,119.7525,123.967023276,128.276962704,132.683364258,137.187273913,141.789737644,146.491801427,151.294511235,156.198913043,161.206052828,166.316976562
77,Ponyta,Ember,Flame Wheel,20.0,13.8,276.0,0,168,138,100,11.9047619048,11.167184265,0.271523178808,11.9047619048,285.7134375,295.646785714,305.802455357,316.182857143,326.790401786,337.6275,348.6965625,360.0,371.540223214,383.319642857, 4.09836065574, 0.376278118609, 5.4976141786,127.456687117,131.942348581,136.529564724,141.219448811,146.01311411,150.911673888,155.916241411,161.027929946,166.247852761,171.577123121,177.016854294
77,Ponyta,Ember,Fire Blast,28.9075342466,13.8,398.923972603,1,168,138,100,11.9047619048,30.7854239257,0.280821917808,17.206865623,412.963548962,427.320979146,441.999747546,457.003338552,472.335236554,487.998925942,503.997891107,520.335616438,537.015586327,554.041285164, 4.09836065574, 0.118497109827, 6.16630539499,142.959624277,147.990890131,153.13606306,158.396391743,163.773124855,169.267511075,174.880799079,180.614237543,186.469075145,192.44656056,198.547942467
78,Rapidash,Low Kick,Fire Blast,31.1381999248,22.1,688.154218339,1,200,170,130,8.33333333333,30.6961382114,0.323562570462,15.5690999624,707.503242774,727.205724702,747.264816864,767.683672003,788.465442862,809.613282185,831.130342713,853.019777189,875.284738356,897.928378958, 1.92307692308, 0.0994111534465, 3.86797858215,170.964653331,175.771714258,180.666587969,185.65005773,190.722906805,195.885918461,201.139875964,206.485562579,211.923761571,217.455256207,223.080829752
78,Rapidash,Low Kick,Drill Run,24.7610856269,22.1,547.219992355,1,200,170,130,8.33333333333,15.7475490196,0.545871559633,12.3805428135,562.606329779,578.273736477,594.224719509,610.461785933,626.98744281,643.8041972,660.914556163,678.321026758,696.026116047,714.032331088, 1.92307692308, 0.217153284672, 3.89921684915,172.345384732,177.19126807,182.125673379,187.149390249,192.263208273,197.467917041,202.764306145,208.153165178,213.635283729,219.21145139,224.882457754
78,Rapidash,Low Kick,Heat Wave,27.8416089299,22.1,615.299557352,1,200,170,130,8.33333333333,26.524122807,0.307159353349,13.920804465,632.600106928,650.216693567,668.152136233,686.409253888,704.990865494,723.899790016,743.138846416,762.710853657,782.618630701,802.864996512, 1.92307692308, 0.092812281926, 3.46782682019,153.277945452,157.587704272,161.976191431,166.444109162,170.992159702,175.621045285,180.331468147,185.124130521,189.999734643,194.958982748,200.002577071
78,Rapidash,Ember,Fire Blast,34.4137312459,22.1,760.543460535,1,200,170,130,11.9047619048,30.7854239257,0.280821917808,17.206865623,781.92787352,803.702925371,825.87210048,848.438883235,871.406758029,894.779209251,918.55972129,942.751778539,967.358865386,992.384466222, 4.09836065574, 0.118497109827, 6.16630539499,272.550698459,280.214082601,288.017457292,295.962071207,304.049173025,312.280011421,320.655835073,329.177892658,337.847432852,346.665704331,355.633955774
78,Rapidash,Ember,Drill Run,28.0581278396,22.1,620.084625256,1,200,170,130,11.9047619048,16.193977591,0.495265841224,14.0290639198,637.519717923,655.273305414,673.348228614,691.747328408,710.473445683,729.529421323,748.918096214,768.642311241,788.704907289,809.108725245, 4.09836065574, 0.252506498329, 5.92585716054,261.922886496,269.28744548,276.786536236,284.42135875,292.193113009,300.102998998,308.152216704,316.341966112,324.673447209,333.14785998,341.766404413
78,Rapidash,Ember,Heat Wave,31.6267066267,22.1,698.95021645,1,200,170,130,11.9047619048,26.6134085213,0.265734265734,15.8133533134,718.602794981,738.614376166,758.988162208,779.727355311,800.835157681,822.31477152,844.169399033,866.402242424,889.016503897,912.015385656, 4.09836065574, 0.110787172012, 5.70821185617,252.302964043,259.397036979,266.620700595,273.975110804,281.461423518,289.08079465,296.834380114,304.723335822,312.748817687,320.911981622,329.21398354
79,Slowpoke,Water Gun,Water Pulse,16.5,19.8,326.7,0,110,110,180,15.0,13.6325757576,0.265734265734,15.0,338.46800625,350.50905,362.82616875,375.4224,388.30078125,401.46435,414.91614375,428.6592,442.69655625,457.03125, 3.0, 0.269859813084, 4.7656396028,103.795630549,107.534435658,111.359987321,115.273250582,119.275190481,123.366772062,127.548960365,131.822720433,136.189017308,140.648816033,145.203081648
79,Slowpoke,Water Gun,Psyshock,18.7866172316,19.8,371.975021186,1,110,110,180,15.0,18.8935185185,0.533898305085,17.0787429379,385.373871429,399.083597489,413.107657814,427.449510847,442.112615036,457.100428824,472.416410658,488.064018983,504.046712244,520.367948888, 3.0, 0.186390532544, 4.90592948718,106.851144231,110.700011489,114.638178928,118.666639999,122.786388154,126.998416842,131.303719514,135.703289622,140.198120615,144.789205945,149.477539062
79,Slowpoke,Water Gun,Psychic,21.2995515695,19.8,421.731121076,1,110,110,180,15.0,24.9285714286,0.439461883408,19.3632286996,436.9222275,452.465793094,468.365738913,484.625986009,501.250455437,518.243068251,535.607745504,553.348408251,571.468977545,589.973374439, 3.0, 0.135546334716, 4.95864453665,107.999278008,111.889502002,115.869985722,119.941733295,124.105748846,128.363036502,132.714600386,137.161444625,141.704573344,146.34499067,151.083700726
79,Slowpoke,Confusion,Water Pulse,14.35558161,19.8,284.240515878,1,110,110,180,12.417218543,13.5680062212,0.550327575938,13.0505287364,294.479096127,304.955228625,315.671556105,326.630721298,337.835366937,349.288135753,360.991670479,372.948613847,385.161608588,397.633297436, 5.34188034188, 0.34490481523, 6.7752095647,147.564064319,152.879444886,158.318151205,163.881555256,169.571029019,175.387944474,181.333673601,187.409588379,193.617060789,199.957462811,206.432166425
79,Slowpoke,Confusion,Psyshock,16.7012746625,19.8,330.685238318,1,110,110,180,12.417218543,18.8289489821,0.431359123588,15.1829769659,342.596796173,354.784722166,367.252090851,380.001976779,393.037454504,406.361598579,419.977483556,433.888183989,448.096774429,462.60632943, 5.34188034188, 0.2460456942, 7.27048096118,158.351075335,164.055013027,169.89129165,175.861383474,181.966760773,188.208895819,194.589260885,201.109328241,207.770570162,214.57445892,221.522466786
79,Slowpoke,Confusion,Psychic,18.3381496215,19.8,363.095362506,1,110,110,180,12.417218543,24.8640018921,0.341761115955,16.6710451105,376.174360043,389.556812279,403.2460951,417.245584392,431.558656044,446.18868594,461.139049968,476.413124015,492.014283967,507.94590571, 5.34188034188, 0.182580344667, 7.54433261258,164.315564302,170.234347858,176.290457128,182.48541984,188.820763721,195.298016498,201.918705899,208.684359652,215.596505483,222.65667112,229.866384289
80,Slowbro,Water Gun,Water Pulse,27.6,37.62,1038.312,0,184,198,190,15.0,13.6325757576,0.341761115955,15.0,1063.03325625,1088.14365,1113.64621875,1139.544,1165.84003125,1192.53735,1219.63899375,1247.148,1275.06740625,1303.40025, 3.0, 0.269859813084, 4.7656396028,329.881385818,337.735559005,345.713364799,353.815768239,362.043734369,370.398228231,378.880214866,387.490659316,396.230526624,405.100781831,414.10238998
80,Slowbro,Water Gun,Psychic,35.6283408072,37.62,1340.33818117,1,184,198,190,15.0,24.9285714286,0.439461883408,19.3632286996,1372.25040373,1404.66495686,1437.5857616,1471.01673901,1504.96181015,1539.42489605,1574.40991779,1609.92079641,1645.96145297,1682.53580852, 3.0, 0.135546334716, 4.95864453665,343.241341743,351.413603226,359.714504344,368.145049225,376.706241992,385.399086771,394.224587689,403.18374887,412.27757444,421.507068524,430.873235249
80,Slowbro,Water Gun,Ice Beam,30.5604253215,37.62,1149.68320059,1,184,198,190,15.0,18.1832191781,0.505440158259,16.6089268051,1177.05610297,1204.85988242,1233.09790227,1261.77352582,1290.89011637,1320.45103724,1350.45965173,1380.91932315,1411.8334148,1443.20529, 3.0, 0.169711059449, 4.65099219528,321.945400551,329.61062521,337.396508233,345.303991448,353.334016679,361.487525753,369.765460496,378.168762733,386.698374291,395.355236995,404.140292672
80,Slowbro,Confusion,Water Pulse,24.0129728749,37.62,903.368039554,1,184,198,190,12.417218543,13.5680062212,0.550327575938,13.0505287364,924.876403893,946.723331574,968.911465329,991.44344789,1014.32192199,1037.54953036,1061.12891573,1085.06272083,1109.3535884,1134.00416117, 5.34188034188, 0.34490481523, 6.7752095647,468.985426236,480.151539023,491.493417683,503.012434198,514.709960547,526.587368709,538.646030666,550.887318396,563.31260388,575.923259098,588.720656029
80,Slowbro,Confusion,Psychic,30.6747230033,37.62,1153.98307938,1,184,198,190,12.417218543,24.8640018921,0.341761115955,16.6710451105,1181.45835793,1209.36612506,1237.70975666,1266.49262863,1295.71811684,1325.38959719,1355.51044555,1386.08403783,1417.1137499,1448.60295765, 5.34188034188, 0.182580344667, 7.54433261258,522.224738909,534.658430892,547.287841724,560.114499133,573.139930845,586.365664587,599.793228088,613.424149075,627.259955274,641.302174414,655.552334221
80,Slowbro,Confusion,Ice Beam,27.0820530324,37.62,1018.82683508,1,184,198,190,12.417218543,18.1186496417,0.403633491311,14.7185070828,1043.08416743,1067.72333465,1092.74731723,1118.15909568,1143.96165049,1170.15796217,1196.7510112,1223.74377809,1251.13924333,1278.94038743, 5.34188034188, 0.225507502207, 6.99737024573,484.363566306,495.8958185,507.609599973,519.50632769,531.58741862,543.85428973,556.308357987,568.95104036,581.783753815,594.807915319,608.024941842
81,Magnemite,Spark,Discharge,19.1554524362,6.9,132.17262181,1,128,138,50,12.5,17.8125,0.46403712297,14.9651972158,139.230264936,146.503743619,153.996088312,161.710329466,169.649497535,177.81662297,186.214736224,194.846867749,203.716047999,212.825307425, 3.24074074074, 0.183318056829, 4.93240146654,43.5629697525,45.8891087806,48.2863853689,50.7557983287,53.2983464711,55.9150286076,58.6068435495,61.374790108,64.2198670944,67.1430733201,70.1454075962
81,Magnemite,Spark,Magnet Bomb,16.8661654135,6.9,116.376541353,1,128,138,50,12.5,13.7053571429,0.561403508772,13.1766917293,122.590718586,128.994936654,135.591863839,142.384168421,149.37451868,156.565582895,163.960029347,171.560526316,179.369742082,187.390344925, 3.24074074074, 0.249165739711, 4.82369299221,42.6028565072,44.8777282112,47.2221696274,49.6371575535,52.1236687875,54.6826801272,57.3151683704,60.0221103149,62.8044827586,65.6632624993,68.5994263348
