PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
111,RHYHORN,ROCK_SMASH_FAST,HORN_ATTACK,20.4071661238,25.12,512.628013029,1,140,157,160,11.5384615385,21.6216216216,0.301302931596,14.5765472313,527.974438823,543.623583062,559.578397496,575.841833876,592.416843954,609.306379479,626.513392203,644.040833876,661.89165625,680.068811075, 4.54545454545, 0.145211930926, 6.08320251177,213.934065934,220.338560391,226.869387755,233.527779876,240.314968603,247.232185783,254.280663265,261.461632898,268.776326531,276.225976011,283.811813187
111,RHYHORN,ROCK_SMASH_FAST,STOMP,22.1951219512,25.12,557.541463415,1,140,157,160,11.5384615385,32.3529411765,0.207317073171,15.8536585366,574.232452744,591.252682927,608.605364329,626.293707317,644.320922256,662.690219512,681.404809451,700.467902439,719.882708841,739.652439024, 4.54545454545, 0.0934065934066, 6.23626373626,219.316923077,225.882562878,232.577714286,239.403640144,246.361603297,253.452866587,260.678692857,268.040344952,275.539085714,283.176177988,290.952884615
111,RHYHORN,ROCK_SMASH_FAST,BULLDOZE,24.5,25.12,615.44,1,140,157,160,11.5384615385,28.5714285714,0.35,17.5,633.864284375,652.652,671.806690625,691.3319,711.231171875,731.50805,752.166078125,773.2088,794.639759375,816.4625, 4.54545454545, 0.175, 7.25,254.968,262.600917812,270.3844,278.319914687,286.40893,294.652914062,303.053335,311.611660938,320.32936,329.207900312,338.24875
112,RHYDON,MUD_SLAP_FAST,MEGAHORN,39.4236778846,43.26,1705.46830529,1,222,206,210,13.3928571429,40.9090909091,0.158653846154,17.7584134615,1741.84763616,1778.74040715,1816.15021436,1854.08065385,1892.5353217,1931.517814,1971.03172683,2011.08065625,2051.66819835,2092.79794922, 5.51470588235, 0.0720524017467, 7.1806768559,689.612099345,704.322209556,719.239931086,734.366718023,749.704024454,765.253304466,781.016012145,796.99360158,813.187526856,829.599242061,846.230201283
112,RHYDON,MUD_SLAP_FAST,EARTHQUAKE,44.5332969432,43.26,1926.51042576,1,222,206,210,13.3928571429,41.6666666667,0.235807860262,20.0600436681,1967.60480435,2009.27916894,2051.53758171,2094.3841048,2137.82280039,2181.85773062,2226.49295766,2271.73254367,2317.5805508,2364.04104121, 5.51470588235, 0.112734864301, 8.18110647182,785.690558455,802.450117514,819.446212813,836.680501028,854.154638831,871.870282897,889.829089901,908.032716516,926.482819415,945.181055275,964.129080767
112,RHYDON,MUD_SLAP_FAST,STONE_EDGE,44.7046539379,43.26,1933.92332936,1,222,206,210,13.3928571429,54.347826087,0.164677804296,20.1372315036,1975.17583253,2017.0105534,2059.43156977,2102.44295943,2146.04880016,2190.25316975,2235.06014599,2280.47380668,2326.4982296,2373.13749254, 5.51470588235, 0.0750816104461, 7.95701849837,764.169776931,780.47027637,797.000833107,813.763058436,830.758563656,847.988960062,865.45585895,883.160871617,901.105609358,919.29168347,937.72070525
112,RHYDON,ROCK_SMASH_FAST,MEGAHORN,35.0526315789,43.26,1516.37684211,1,222,206,210,11.5384615385,40.9090909091,0.144736842105,15.7894736842,1548.72266447,1581.525,1614.78704605,1648.512,1682.70305921,1717.36342105,1752.49628289,1788.10484211,1824.19229605,1860.76184211, 4.54545454545, 0.0625, 6.05113636364,581.134193182,593.530362038,606.101484375,618.848785547,631.773490909,644.876825817,658.160015625,671.624285689,685.270861364,699.100968004,713.115830966
112,RHYDON,ROCK_SMASH_FAST,EARTHQUAKE,40.1204819277,43.26,1735.61204819,1,222,206,210,11.5384615385,41.6666666667,0.21686746988,18.0722891566,1772.634375,1810.17921687,1848.25023343,1886.85108434,1925.98542922,1965.65692771,2005.86923946,2046.6260241,2087.93094127,2129.7876506, 4.54545454545, 0.0983606557377, 6.96721311475,669.111639344,683.384454406,697.858709016,712.535814037,727.417180328,742.50421875,757.798340164,773.30095543,789.01347541,804.937310963,821.073872951
112,RHYDON,ROCK_SMASH_FAST,STONE_EDGE,39.9019607843,43.26,1726.15882353,1,222,206,210,11.5384615385,54.347826087,0.150326797386,17.9738562092,1762.97950368,1800.31985294,1838.18351103,1876.57411765,1915.4953125,1954.95073529,1994.94402574,2035.47882353,2076.55876838,2118.1875, 4.54545454545, 0.0651558073654, 6.72804532578,646.142634561,659.925497964,673.902885977,688.07616103,702.446685552,717.015821972,731.78493272,746.755380223,761.928526912,777.305735216,792.888367564
113,CHANSEY,POUND_FAST,DAZZLING_GLEAM,12.2058823529,88.0,1074.11764706,1,60,176,500,14.5833333333,28.5714285714,0.411764705882,20.3431372549,1113.68492188,1153.93008088,1194.85724357,1236.47052941,1278.7740579,1321.77194853,1365.46832077,1409.86729412,1454.97298805,1500.78952206, 3.36538461538, 0.139072847682, 5.67880794702,299.841059603,310.886305567,322.120783609,333.545643688,345.162035762,356.971109789,368.974015728,381.171903539,393.565923179,406.157224607,418.946957781
113,CHANSEY,POUND_FAST,PSYCHIC,11.5234375,88.0,1014.0625,1,60,176,500,14.5833333333,35.7142857143,0.21875,19.2057291667,1051.41752319,1089.4125293,1128.05140747,1167.33804687,1207.27633667,1247.87016602,1289.12342407,1331.04,1373.62378296,1416.87866211, 3.36538461538, 0.0606936416185, 4.67846820809,247.023121387,256.122712812,265.378202493,274.790537821,284.360666185,294.089534976,303.978091582,314.027283395,324.238057803,334.611362197,345.148143967
113,CHANSEY,POUND_FAST,HYPER_BEAM,14.4927536232,88.0,1275.36231884,1,60,176,500,14.5833333333,49.3421052632,0.275362318841,24.154589372,1322.3428442,1370.12826087,1418.72346014,1468.13333333,1518.36277174,1569.41666667,1621.29990942,1674.0173913,1727.57400362,1781.97463768, 3.36538461538, 0.0806223479491, 5.87871287129,310.396039604,321.830099397,333.460052599,345.28708965,357.31240099,369.537177058,381.962608292,394.589885133,407.42019802,420.454737392,433.694693688
113,CHANSEY,ZEN_HEADBUTT_FAST,DAZZLING_GLEAM,10.6666666667,88.0,938.666666667,1,60,176,500,10.9090909091,28.5714285714,0.388888888889,17.7777777778,973.244333333,1008.4144,1044.18046667,1080.54613333,1117.515,1155.09066667,1193.27673333,1232.0768,1271.49446667,1311.53333333, 3.87096774194, 0.184210526316, 6.84210526316,361.263157895,374.571009868,388.106857895,401.8720875,415.868084211,430.096233553,444.557921053,459.254532237,474.187452632,489.358067763,504.767763158
113,CHANSEY,ZEN_HEADBUTT_FAST,PSYCHIC,9.5652173913,88.0,841.739130435,1,60,176,500,10.9090909091,35.7142857143,0.202898550725,15.9420289855,872.746277174,904.284652174,936.357483696,968.968,1002.11942935,1035.815,1070.05794022,1104.85147826,1140.19884239,1176.10326087, 3.87096774194, 0.0828402366864, 5.62130177515,296.804733728,307.738130547,318.858843195,330.168009985,341.666769231,353.356259246,365.237618343,377.311984837,389.580497041,402.044293269,414.704511834
113,CHANSEY,ZEN_HEADBUTT_FAST,HYPER_BEAM,12.4662162162,88.0,1097.02702703,1,60,176,500,10.9090909091,49.3421052632,0.256756756757,20.777027027,1137.43821474,1178.54174493,1220.34182496,1262.84266216,1306.04846389,1349.9634375,1394.59179033,1439.93772973,1486.00546305,1532.79919764, 3.87096774194, 0.109195402299, 7.21982758621,381.206896552,395.249416083,409.532518319,424.057665275,438.826318966,453.839941406,469.099994612,484.607940598,500.365241379,516.373358971,532.633755388
114,TANGELA,VINE_WHIP_FAST,POWER_WHIP,44.6463815789,26.65,1189.82606908,1,183,205,130,14.5833333333,43.2692307692,0.342105263158,24.3969298246,1222.29871813,1255.345,1288.96985506,1323.17822368,1357.97504626,1393.36526316,1429.35381476,1465.94564145,1503.14568359,1540.95888158, 3.36538461538, 0.107142857143, 6.25,304.809375,313.128210937,321.594,330.208007812,338.9715,347.885742187,356.952,366.171539062,375.545625,385.075523437,394.7625
114,TANGELA,VINE_WHIP_FAST,GRASS_KNOT,44.6463815789,26.65,1189.82606908,1,183,205,130,14.5833333333,43.2692307692,0.342105263158,24.3969298246,1222.29871813,1255.345,1288.96985506,1323.17822368,1357.97504626,1393.36526316,1429.35381476,1465.94564145,1503.14568359,1540.95888158, 3.36538461538, 0.107142857143, 6.25,304.809375,313.128210937,321.594,330.208007812,338.9715,347.885742187,356.952,366.171539062,375.545625,385.075523437,394.7625
114,TANGELA,VINE_WHIP_FAST,SLUDGE_BOMB,38.3339041096,26.65,1021.59854452,1,183,205,130,14.5833333333,34.7826086957,0.315068493151,20.9474885845,1049.47993985,1077.85386301,1106.72455586,1136.09626027,1165.97321811,1196.35967123,1227.25986152,1258.67803082,1290.61842102,1323.08527397, 3.36538461538, 0.095966620306, 5.37899860918,262.33107267,269.49059378,276.776588595,284.190146362,291.732356328,299.404307741,307.207089847,315.141791894,323.209503129,331.4113128,339.748310153
114,TANGELA,VINE_WHIP_FAST,SOLAR_BEAM,45.5453020134,26.65,1213.78229866,1,183,205,130,14.5833333333,45.9183673469,0.328859060403,24.8881431767,1246.90875944,1280.62040268,1314.92226825,1349.81939597,1385.31682571,1421.41959732,1458.13275063,1495.4613255,1533.41036179,1571.98489933, 3.36538461538, 0.101589495508, 6.28887353144,306.705217692,315.075794834,323.594239115,332.261824032,341.079823082,350.049509762,359.172157567,368.449039997,377.881430546,387.470602713,397.217829993
114,TANGELA,INFESTATION_FAST,POWER_WHIP,41.545404814,26.65,1107.18503829,1,183,205,130,9.09090909091,43.2692307692,0.398249452954,22.7024070022,1137.40225417,1168.15326039,1199.4426542,1231.27503282,1263.6549935,1296.58713348,1330.07604999,1364.12634026,1398.74260155,1433.92943107, 3.22580645161, 0.190177638454, 8.37251828631,408.323530564,419.467467525,430.808263323,442.347613391,454.087213166,466.028758082,478.173943574,490.524465076,503.082018025,515.848297855,528.825
114,TANGELA,INFESTATION_FAST,GRASS_KNOT,41.545404814,26.65,1107.18503829,1,183,205,130,9.09090909091,43.2692307692,0.398249452954,22.7024070022,1137.40225417,1168.15326039,1199.4426542,1231.27503282,1263.6549935,1296.58713348,1330.07604999,1364.12634026,1398.74260155,1433.92943107, 3.22580645161, 0.190177638454, 8.37251828631,408.323530564,419.467467525,430.808263323,442.347613391,454.087213166,466.028758082,478.173943574,490.524465076,503.082018025,515.848297855,528.825
114,TANGELA,INFESTATION_FAST,SLUDGE_BOMB,33.997706422,26.65,906.038876147,1,183,205,130,9.09090909091,34.7826086957,0.369266055046,18.5779816514,930.766425172,955.930788991,981.535729644,1007.58500917,1034.08238962,1061.03163303,1088.43650143,1116.30075688,1144.62816141,1173.42247706, 3.22580645161, 0.172008547009, 6.85897435897,334.50875,343.638139183,352.9288,362.382121394,371.999492308,381.782301683,391.731938462,401.849791587,412.13725,422.595702644,433.226538462
114,TANGELA,INFESTATION_FAST,SOLAR_BEAM,42.5223964166,26.65,1133.2218645,1,183,205,130,9.09090909091,45.9183673469,0.384098544233,23.2362821948,1164.1496756,1195.62382979,1227.6490324,1260.2299888,1293.37140433,1327.07798432,1361.35443414,1396.20545913,1431.63576463,1467.65005599, 3.22580645161, 0.181193872161, 8.46539883782,412.853268621,424.120830874,435.587435816,447.254797692,459.124630745,471.198649218,483.478567353,495.966099396,508.662959588,521.570862173,534.691521395
115,KANGASKHAN,MUD_SLAP_FAST,OUTRAGE,32.0779109589,34.65,1111.49961473,1,181,165,210,10.7142857143,28.2051282051,0.400684931507,17.7226027397,1138.97707031,1166.90153425,1195.27659536,1224.10584247,1253.3928644,1283.14125,1313.35458808,1344.03646747,1375.19047699,1406.82020548, 4.41176470588, 0.215867158672, 7.72140221402,484.259321956,496.230728725,508.396888561,520.759365048,533.319721771,546.079522313,559.040330258,572.20370919,585.571222694,599.144434352,612.924907749
115,KANGASKHAN,MUD_SLAP_FAST,CRUNCH,28.5620567376,34.65,989.675265957,1,181,165,210,10.7142857143,21.875,0.45390070922,15.780141844,1014.14109375,1039.00493617,1064.2699887,1089.93944681,1116.01650598,1142.5043617,1169.40620944,1196.72524468,1224.4646629,1252.62765957, 4.41176470588, 0.254980079681, 7.19123505976,451.009093625,462.158519298,473.489325896,485.002969646,496.700906773,508.584593501,520.655486056,532.915040662,545.364713546,558.005960931,570.840239044
115,KANGASKHAN,MUD_SLAP_FAST,STOMP,31.5348451327,34.65,1092.68238385,1,181,165,210,10.7142857143,40.4411764706,0.225663716814,17.4225663717,1119.69465743,1147.14637168,1175.04105469,1203.38223451,1232.17343923,1261.4181969,1291.12003561,1321.28248341,1351.90906838,1383.00331858, 4.41176470588, 0.107142857143, 6.97216386555,437.269715074,448.079488659,459.065117647,470.228013902,481.569589286,493.091255662,504.794424895,516.680508847,528.75091938,541.007068359,553.450367647
115,KANGASKHAN,MUD_SLAP_FAST,BRICK_BREAK,26.9839449541,34.65,934.993692661,1,181,165,210,10.7142857143,25.0,0.293577981651,14.9082568807,958.107733658,981.597798165,1005.4669051,1029.71807339,1054.35432196,1079.37866972,1104.79413561,1130.60373853,1156.81049742,1183.41743119, 4.41176470588, 0.146118721461, 6.32420091324,396.631746575,406.43690625,416.401578082,426.527042723,436.814580822,447.265473031,457.881,468.66244238,479.611080822,490.728195976,502.015068493
115,KANGASKHAN,MUD_SLAP_FAST,EARTHQUAKE,29.0469432314,34.65,1006.47658297,1,181,165,210,10.7142857143,33.3333333333,0.235807860262,16.0480349345,1031.35775723,1056.64370306,1082.33767017,1108.4429083,1134.96266717,1161.90019651,1189.25874604,1217.0415655,1245.25190461,1273.8930131, 4.41176470588, 0.112734864301, 6.54488517745,410.472291232,420.619603927,430.93199499,441.410789757,452.05731357,462.872891767,473.858849687,485.01651267,496.347206054,507.85225518,519.532985386
115,KANGASKHAN,LOW_KICK_FAST,OUTRAGE,32.5393258427,34.65,1127.48764045,1,181,165,210,10.0,28.2051282051,0.438202247191,17.9775280899,1155.36033708,1183.68647191,1212.46968539,1241.71361798,1271.42191011,1301.59820225,1332.24613483,1363.36934831,1394.97148315,1427.05617978, 2.30769230769, 0.152542372881, 4.96740547588,311.538285528,319.239844117,327.06669309,335.019838347,343.100285789,351.309041314,359.647110821,368.115500212,376.715215385,385.447262239,394.312646675
115,KANGASKHAN,LOW_KICK_FAST,CRUNCH,28.6815384615,34.65,993.815307692,1,181,165,210,10.0,21.875,0.492307692308,15.8461538462,1018.38348173,1043.35133538,1068.7220775,1094.49891692,1120.6850625,1147.28372308,1174.2981075,1201.73142462,1229.58688327,1257.86769231, 2.30769230769, 0.182857142857, 4.68571428571,293.8716,301.136419286,308.519424,316.021563,323.643785143,331.387039286,339.252274286,347.240439,355.352482286,363.589353,371.952
115,KANGASKHAN,LOW_KICK_FAST,STOMP,32.0802238806,34.65,1111.57975746,1,181,165,210,10.0,40.4411764706,0.253731343284,17.723880597,1139.05919426,1166.98567164,1195.36277868,1224.19410448,1253.48323811,1283.23376866,1313.44928521,1344.13337687,1375.2896327,1406.92164179, 2.30769230769, 0.0727532097004, 4.19935805991,263.369039765,269.879803239,276.496485021,283.219935483,290.051004993,296.990543922,304.039402639,311.198431515,318.46848092,325.850401224,333.345042796
115,KANGASKHAN,LOW_KICK_FAST,BRICK_BREAK,26.9653061224,34.65,934.347857143,1,181,165,210,10.0,25.0,0.326530612245,14.8979591837,957.445932398,980.919771429,1004.77239107,1029.00680816,1053.62603954,1078.63310204,1104.0310125,1129.82278776,1156.01144464,1182.6, 2.30769230769, 0.100628930818, 3.83647798742,240.610471698,246.558619104,252.603532075,258.7459875,264.986762264,271.326633255,277.766377358,284.306771462,290.948592453,297.692617217,304.539622642
115,KANGASKHAN,LOW_KICK_FAST,EARTHQUAKE,29.2794117647,34.65,1014.53161765,1,181,165,210,10.0,33.3333333333,0.264705882353,16.1764705882,1039.61192096,1065.10023529,1090.9998364,1117.314,1144.04600184,1171.19911765,1198.77662316,1226.78179412,1255.21790625,1284.08823529, 2.30769230769, 0.0767045454545, 3.92045454545,245.8771875,251.955533736,258.132763636,264.409671094,270.78705,277.265694247,283.846397727,290.529954332,297.317157955,304.208802486,311.205681818
116,HORSEA,BUBBLE_FAST,FLASH_CANNON,23.7072243346,7.5,177.80418251,1,129,125,60,12.5,37.037037037,0.239543726236,18.3776932826,186.580886407,195.620988593,204.928210551,214.506273764,224.358899715,234.489809886,244.90272576,255.601368821,266.589460551,277.870722433, 4.6875, 0.105645612074, 6.93124650643,67.0598099497,70.3699913359,73.7795148127,77.2897839575,80.9022023477,84.6181735606,88.4391011738,92.3663887647,96.4014399106,100.545658189,104.800447177
116,HORSEA,BUBBLE_FAST,DRAGON_PULSE,23.4864130435,7.5,176.148097826,1,129,125,60,12.5,25.0,0.45652173913,18.2065217391,184.843054687,193.798956522,203.019490149,212.508342391,222.269200068,232.30575,242.621679008,253.220673913,264.106421535,275.282608696, 4.6875, 0.239543726236, 7.7566539924,75.0456273764,78.750001711,82.565548289,86.4938378327,90.5364410646,94.6949287072,98.9708714829,103.365840114,107.881405323,112.519137833,117.280608365
116,HORSEA,BUBBLE_FAST,BUBBLE_BEAM,24.9913141994,7.5,187.434856495,1,129,125,60,12.5,29.6052631579,0.401812688822,19.3731117825,196.686946139,206.216700906,216.028043854,226.124898036,236.511186509,247.190832326,258.167758544,269.445888218,281.029144401,292.921450151, 4.6875, 0.201210287443, 7.91414523449,76.5693551437,80.3489431614,84.2419606657,88.2500102709,92.3746945915,96.617616242,100.980377837,105.46458199,110.071831316,114.80372843,119.661875946
116,HORSEA,WATER_GUN_FAST,FLASH_CANNON,23.8708459215,7.5,179.031344411,1,129,125,60,12.5,37.037037037,0.244712990937,18.5045317221,187.868623017,196.971117825,206.342576001,215.986744713,225.907371129,236.108202417,246.592985744,257.365468278,268.429397187,279.788519637, 2.5, 0.060856498873, 3.92561983471,37.9803719008,39.8551448864,41.7861818182,43.7742776343,45.8202272727,47.9248256715,50.0888677686,52.3131485021,54.5984628099,56.9456056302,59.3553719008
116,HORSEA,WATER_GUN_FAST,DRAGON_PULSE,23.599248927,7.5,176.994366953,1,129,125,60,12.5,25.0,0.463519313305,18.2939914163,185.731097036,194.730025751,203.994857631,213.52929721,223.337049021,233.421817597,243.78730747,254.437223176,265.375269246,276.605150215, 2.5, 0.147339699864, 4.71009549795,45.5701739427,47.8195919125,50.1365173261,52.5219039777,54.9767056617,57.5018761724,60.0983693042,62.7671388515,65.5091386085,68.3253223695,71.2166439291
116,HORSEA,WATER_GUN_FAST,BUBBLE_BEAM,25.1411290323,7.5,188.558467742,1,129,125,60,12.5,29.6052631579,0.408602150538,19.4892473118,197.866020665,207.452903226,217.323061996,227.480443548,237.928994456,248.67266129,259.715390625,271.061129032,282.713823085,294.677419355, 2.5, 0.121405750799, 4.7124600639,45.5930511182,47.8435983427,50.161686901,52.5482710663,55.0043051118,57.5307433107,60.1285399361,62.7986492612,65.5420255591,68.359623103,71.2523961661
117,SEADRA,WATER_GUN_FAST,AURORA_BEAM,32.0080993521,20.02,640.802149028,1,187,182,110,12.5,22.5352112676,0.460043196544,17.1166306695,660.146872908,679.864011879,699.95703206,720.429399568,741.284580521,762.526041037,784.157247233,806.181665227,828.602761137,851.42400108, 2.5, 0.145591250854, 4.43267259057,165.947736842,170.957415965,176.063538961,181.267003448,186.56870704,191.969547356,197.47042201,203.072228618,208.775864798,214.582228166,220.492216336
117,SEADRA,WATER_GUN_FAST,DRAGON_PULSE,34.2097639485,20.02,684.879474249,1,187,182,110,12.5,25.0,0.463519313305,18.2939914163,705.554817395,726.62819206,748.103302776,769.983854077,792.273550496,814.976096567,838.095196821,861.634555794,885.597878018,909.988868026, 2.5, 0.147339699864, 4.71009549795,176.333729195,181.656943712,187.082638131,192.611766247,198.245281855,203.984138749,209.829290723,215.781691571,221.842295089,228.012055069,234.291925307
117,SEADRA,WATER_GUN_FAST,BLIZZARD,38.2995626822,20.02,766.757244898,1,187,182,110,12.5,41.935483871,0.271137026239,20.4810495627,789.904338284,813.497048105,837.539521775,862.035906706,886.99035031,912.407,938.290003189,964.643507289,991.471659712,1018.77860787, 2.5, 0.0692479523455, 4.35964259121,163.213683544,168.140826261,173.162823902,178.280559294,183.494915264,188.806774642,194.217020253,199.726534926,205.336201489,211.046902769,216.859521593
117,SEADRA,WATER_GUN_FAST,HYDRO_PUMP,42.8653295129,20.02,858.163896848,1,187,182,110,12.5,49.2424242424,0.283667621777,22.9226361032,884.070401146,910.475644699,937.384269341,964.800916905,992.730229226,1021.17684814,1050.14541547,1079.64057307,1109.66696275,1140.22922636, 2.5, 0.0733876945886, 4.8461823573,181.428467383,186.905483356,192.487940141,198.176819091,203.973101557,209.877768891,215.891802446,222.016183573,228.251893625,234.599913952,241.061225908
117,SEADRA,DRAGON_BREATH_FAST,AURORA_BEAM,29.5765306122,20.02,592.122142857,1,187,182,110,12.0,22.5352112676,0.362244897959,15.8163265306,609.997300383,628.216581633,646.783189413,665.700326531,684.971195791,704.599,724.586941964,744.93822449,765.656050383,786.743622449, 2.4, 0.102011494253, 3.76436781609,140.928143678,145.182523958,149.518807471,153.937756501,158.440133333,163.026700251,167.69821954,172.455453484,177.299164368,182.230114476,187.249066092
117,SEADRA,DRAGON_BREATH_FAST,DRAGON_PULSE,31.3248730964,20.02,627.123959391,1,187,182,110,12.0,25.0,0.365482233503,16.7512690355,646.055762056,665.352030457,685.016156726,705.051532995,725.461551396,746.249604061,767.419083122,788.973380711,810.915888959,833.25, 2.4, 0.103299856528, 3.95982783357,148.245658537,152.720942109,157.282381636,161.930778981,166.666936011,171.491654591,176.405736585,181.409983859,186.505198278,191.692181707,196.971736011
117,SEADRA,DRAGON_BREATH_FAST,BLIZZARD,33.5641025641,20.02,671.953333333,1,187,182,110,12.0,41.935483871,0.198717948718,17.9487179487,692.238458333,712.914102564,733.983900641,755.451487179,777.320496795,799.594564103,822.277323718,845.372410256,868.883458333,892.814102564, 2.4, 0.047256097561, 3.6737804878,137.536789634,141.68879072,145.920724085,150.23333367,154.627363415,159.10355726,163.662659146,168.305413014,173.032562805,177.844852458,182.743025915
117,SEADRA,DRAGON_BREATH_FAST,HYDRO_PUMP,36.9857594937,20.02,740.454905063,1,187,182,110,12.0,49.2424242424,0.208860759494,19.7784810127,762.807975672,785.591376582,808.809112935,832.465189873,856.56361254,881.108386076,906.103515625,931.553006329,957.460863331,983.831091772, 2.4, 0.0501519756839, 4.00835866261,150.062526596,154.592658316,159.2100019,163.91536904,168.709571429,173.593420759,178.567728723,183.633307015,188.790967325,194.041521348,199.385780775
118,GOLDEEN,MUD_SHOT_FAST,WATER_PULSE,20.2457061069,10.35,209.543058206,1,123,115,90,8.33333333333,27.34375,0.427480916031,16.4599236641,218.446045742,227.595314885,236.994198771,246.646030534,256.554143309,266.721870229,277.15254443,287.849499046,298.816067211,310.055582061, 1.92307692308, 0.146981627297, 4.45374015748,56.6983390748,59.1073170214,61.5829340551,64.1260920583,66.7376929134,69.4186385027,72.1698307087,74.9921714136,77.8865625,80.8539058501,83.8951033465
118,GOLDEEN,MUD_SHOT_FAST,HORN_ATTACK,16.7129770992,10.35,172.979312977,1,123,115,90,8.33333333333,21.6216216216,0.395419847328,13.5877862595,180.328793702,187.881581679,195.640428435,203.608085496,211.787304389,220.180836641,228.791433779,237.621847328,246.674828817,255.953129771, 1.92307692308, 0.131139240506, 3.65569620253,46.5388405063,48.5161654557,50.5481887595,52.6356506962,54.7792915443,56.9798515823,59.2380710886,61.5546903418,63.9304496203,66.3660892025,68.8623493671
118,GOLDEEN,MUD_SHOT_FAST,AQUA_TAIL,22.3889728097,10.35,231.72586858,1,123,115,90,8.33333333333,32.8947368421,0.401812688822,18.2024169184,241.571351114,251.689187311,262.083063161,272.756664653,283.713677776,294.95778852,306.492682874,318.322046828,330.449566371,342.878927492, 1.92307692308, 0.134207870838, 4.75529767911,60.5373171039,63.1094041215,65.7526422805,68.4679945289,71.2564238143,74.1188930846,77.0563652876,80.069803371,83.1601702825,86.3284289701,89.5755423814
118,GOLDEEN,PECK_FAST,WATER_PULSE,20.625,10.35,213.46875,1,123,115,90,10.0,27.34375,0.390243902439,16.7682926829,222.538530869,231.859207317,241.434174924,251.266829268,261.36056593,271.718780488,282.344868521,293.24222561,304.414247332,315.864329268, 3.33333333333, 0.175824175824, 6.11263736264,77.8169299451,81.1231867273,84.5209038462,88.0113191106,91.5956703297,95.2751953125,99.0511318681,102.924717806,106.897190934,110.969789063,115.14375
118,GOLDEEN,PECK_FAST,HORN_ATTACK,17.4349514563,10.35,180.451747573,1,123,115,90,10.0,21.6216216216,0.359223300971,14.1747572816,188.11871432,195.997770874,204.091787621,212.403634951,220.936183252,229.692302913,238.67486432,247.886737864,257.330793932,267.009902913, 3.33333333333, 0.157446808511, 5.1914893617,66.0902553191,68.8982735106,71.7839693617,74.7483941489,77.7925991489,80.9176356383,84.1245548936,87.4144081915,90.7882468085,94.2471220213,97.7920851064
118,GOLDEEN,PECK_FAST,AQUA_TAIL,22.5894230769,10.35,233.800528846,1,123,115,90,10.0,32.8947368421,0.365384615385,18.3653846154,243.734158774,253.942580769,264.429513822,275.198676923,286.253789063,297.598569231,309.236736418,321.172009615,333.408107813,345.94875, 3.33333333333, 0.161016949153, 6.50423728814,82.8021927966,86.3202615731,89.93565,93.6496751854,97.4636542373,101.378904264,105.396742373,109.518485673,113.745451271,118.078956276,122.520317797
119,SEAKING,POISON_JAB_FAST,WATER_PULSE,31.1999198718,24.64,768.766025641,1,175,154,160,12.5,27.34375,0.358974358974,17.828525641,790.247371044,812.124643429,834.401453075,857.081410256,880.16812525,903.665208333,927.576269782,951.904919872,976.65476888,1001.82942708, 3.57142857143, 0.137931034483, 5.71890394089,246.599137931,253.489766654,260.507397937,267.653189857,274.928300493,282.333887921,289.871110222,297.541125471,305.345091749,313.284167132,321.359509698
119,SEAKING,POISON_JAB_FAST,MEGAHORN,29.9004192872,24.64,736.746331237,1,175,154,160,12.5,40.9090909091,0.16142557652,17.0859538784,757.332962133,778.29902935,799.647992794,821.383312369,843.508447982,866.026859539,888.942006944,912.257350105,935.976348926,960.102463312, 3.57142857143, 0.0521327014218, 4.87813134733,210.345023697,216.222617083,222.208541571,228.303784982,234.509335139,240.826179862,247.255306974,253.797704295,260.454359648,267.226260854,274.114395735
119,SEAKING,POISON_JAB_FAST,DRILL_RUN,31.1241610738,24.64,766.899328859,1,175,154,160,12.5,28.5714285714,0.328859060403,17.7852348993,788.328513842,810.15266443,832.375382131,855.000268456,878.030924916,901.47095302,925.323954279,949.593530201,974.283282299,999.396812081, 3.57142857143, 0.122807017544, 5.58897243108,240.996491228,247.730567262,254.588760401,261.572202412,268.682025063,275.919360119,283.285339348,290.781094518,298.407757393,306.166459743,314.058333333
119,SEAKING,POISON_JAB_FAST,ICE_BEAM,31.3391442155,24.64,772.196513471,1,175,154,160,12.5,27.2727272727,0.366085578447,17.9080824089,793.773715729,815.748611727,838.124827853,860.905990491,884.09572603,907.697660856,931.715421355,956.152633914,981.012924921,1006.29992076, 3.57142857143, 0.141630901288, 5.76946658492,248.779399142,255.7309501,262.810626487,270.01959662,277.359028817,284.830091393,292.433952667,300.171780955,308.044744574,316.054011841,324.200751073
119,SEAKING,POISON_JAB_FAST,ICY_WIND,26.5151515152,24.64,653.333333333,1,175,154,160,12.5,18.1818181818,0.466666666667,15.1515151515,671.589185606,690.181515152,709.113390152,728.387878788,748.008049242,767.976969697,788.297708333,808.973333333,830.006912879,851.401515152, 3.57142857143, 0.2, 5.4025974026,232.96,239.469515325,246.099008831,252.849574545,259.722306494,266.718298701,273.838645195,281.08444,288.456777143,295.956750649,303.585454545
