PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
64,Kadabra,Confusion,Psybeam,19.2757009346,8.96,172.710280374,1,150,112,80,12.417218543,13.1578947368,0.58493677845,12.8504672897,180.088103096,187.666296729,195.447463493,203.434205607,211.629125292,220.034824766,228.65390625,237.488971963,246.542624124,255.817464953, 5.34188034188, 0.377438808088, 6.80205746719,91.419652359,95.3249091101,99.3362269422,103.454983272,107.682555516,112.020321091,116.469657414,121.031941901,125.708551969,130.500865034,135.410258514
64,Kadabra,Confusion,Dazzling Gleam,19.1763325048,8.96,171.819939243,1,150,112,80,12.417218543,13.0952380952,0.54128693731,12.7842216699,179.15972845,186.698855634,194.439909599,202.385479149,210.538153091,218.900520229,227.475169368,236.264689312,245.271668867,254.498696838, 5.34188034188, 0.336711905171, 6.62973143217,89.1035904484,92.9099098684,96.8196033757,100.834013491,104.954482735,109.182353628,113.518968691,117.965670444,122.523801409,127.194704105,131.979721053
64,Kadabra,Confusion,Shadow Ball,20.1519634212,8.96,180.561592254,1,150,112,80,12.417218543,14.6103896104,0.463905325444,13.4346422808,188.274806633,196.197500672,204.332394886,212.68220979,221.249665899,230.037483728,239.048383792,248.285086606,257.750312685,267.446782544, 5.34188034188, 0.271280276817, 6.66719094055,89.607046241,93.4348722417,97.3666564171,101.403748873,105.547499717,109.799259054,114.16037699,118.632203631,123.216089085,127.913383456,132.725436851
65,Alakazam,Psycho Cut,Psychic,35.5275467775,16.72,594.020582121,1,186,152,110,15.350877193,24.5535714286,0.407484407484,19.1008316008,612.966577605,632.301513773,652.029258543,672.153679834,692.678645563,713.608023649,734.94568201,756.695488565,778.861311233,801.447017931, 3.4046692607, 0.132343011479, 5.22873058744,162.609338285,167.795683475,173.088498692,178.488842753,183.997774477,189.616352681,195.345636183,201.186683802,207.140554355,213.20830666,219.390999536
65,Alakazam,Psycho Cut,Dazzling Gleam,28.5526315789,16.72,477.4,0,186,152,110,15.350877193,13.0952380952,0.407484407484,15.350877193,492.626439145,508.165460526,524.020172697,540.193684211,556.689103618,573.509539474,590.658100329,608.137894737,625.95203125,644.103618421, 3.4046692607, 0.257420541108, 4.88792575081,152.01058051,156.858883512,161.806716903,166.855070487,172.004934069,177.257297454,182.613150447,188.073482852,193.639284476,199.311545122,205.091254597
65,Alakazam,Psycho Cut,Shadow Ball,28.5526315789,16.72,477.4,0,186,152,110,15.350877193,14.6103896104,0.407484407484,15.350877193,492.626439145,508.165460526,524.020172697,540.193684211,556.689103618,573.509539474,590.658100329,608.137894737,625.95203125,644.103618421, 3.4046692607, 0.202688728025, 4.78753407916,148.888479835,153.637204966,158.483416259,163.428083191,168.472175237,173.616661873,178.862512574,184.210696816,189.662184074,195.217943825,200.878945544
65,Alakazam,Confusion,Psychic,30.8108108108,16.72,515.156756757,1,186,152,110,12.417218543,24.5535714286,0.341761115955,16.5649520488,531.587429163,548.355405405,565.464039887,582.91668701,600.716701177,618.867436792,637.372248256,656.234489974,675.457516347,695.044681779, 5.34188034188, 0.182580344667, 7.50465766185,233.388849558,240.832672588,248.429309211,256.180279118,264.087102003,272.151297559,280.37438548,288.757885458,297.303317187,306.01220036,314.886054669
65,Alakazam,Confusion,Dazzling Gleam,23.778652306,16.72,397.579066556,1,186,152,110,12.417218543,13.0952380952,0.54128693731,12.7842216699,410.259656129,423.200564416,436.404380221,449.87369235,463.611089607,477.619160798,491.900494727,506.457680199,521.293306019,536.409960991, 5.34188034188, 0.336711905171, 6.62973143217,206.179343755,212.755332927,219.466320005,226.31364751,233.298657963,240.422693883,247.687097792,255.093212211,262.64237966,270.335942659,278.17524373
65,Alakazam,Confusion,Shadow Ball,24.9884346423,16.72,417.806627219,1,186,152,110,12.417218543,14.6103896104,0.463905325444,13.4346422808,431.132364931,444.731665546,458.60724958,472.761837547,487.198149963,501.918907343,516.926830201,532.224639053,547.815054414,563.700796799, 5.34188034188, 0.271280276817, 6.66719094055,207.344304498,213.957449522,220.706355222,227.592371703,234.616849072,241.781137435,249.086586898,256.534547568,264.12636955,271.863402951,279.746997877
66,Machop,Low Kick,Low Sweep,16.0691056911,13.44,215.968780488,1,118,96,140,10.4166666667,16.6666666667,0.512195121951,13.6178861789,224.511535823,233.273981707,242.258875762,251.46897561,260.907038872,270.575823171,280.478086128,290.616585366,300.994078506,311.613323171, 2.40384615385, 0.195046439628, 4.21052631579,66.7755789474,69.4169210526,72.1261894737,74.9042368421,77.7519157895,80.6700789474,83.6595789474,86.7212684211,89.856,93.0646263158,96.348
66,Machop,Low Kick,Brick Break,17.8427419355,13.44,239.806451613,1,118,96,140,10.4166666667,23.4375,0.361290322581,15.1209677419,249.292118196,259.02172379,268.998330393,279.225,289.704794607,300.44077621,311.436006804,322.693548387,334.216462954,346.0078125, 2.40384615385, 0.115463917526, 4.0206185567,63.7637938144,66.2860032216,68.8730752577,71.5258240979,74.2450639175,77.0316088918,79.8862731959,82.8098710052,85.8032164948,88.8671238402,92.0024072165
66,Machop,Low Kick,Cross Chop,18.3378378378,13.44,246.460540541,1,118,96,140,10.4166666667,37.5,0.189189189189,15.5405405405,256.209413007,266.208993243,276.462428209,286.972864865,297.743450169,308.777331081,320.077654561,331.647567568,343.490217061,355.60875, 2.40384615385, 0.0510948905109, 3.62226277372,57.446189781,59.7185031364,62.049252646,64.439171818,66.8889941606,69.399453182,71.9712823905,74.6052152943,77.3019854015,80.0623262203,82.8869712591
66,Machop,Karate Chop,Low Sweep,15.1381578947,13.44,203.456842105,1,118,96,140,9.375,16.6666666667,0.473684210526,12.8289473684,211.504681332,219.759483553,228.223846628,236.900368421,245.791646793,254.900279605,264.22886472,273.78,283.556283306,293.5603125, 2.67857142857, 0.204545454545, 4.51704545455,71.6367272727,74.470354581,77.376853125,80.3571376065,83.4121227273,86.5427231889,89.7498536932,93.0344289418,96.3973636364,99.8395724787,103.36197017
66,Machop,Karate Chop,Brick Break,16.4808673469,13.44,221.502857143,1,118,96,140,9.375,23.4375,0.326530612245,13.9668367347,230.264515705,239.25149426,248.466621094,257.91272449,267.592632733,277.509174107,287.665176897,298.063469388,308.706879863,319.598236607, 2.67857142857, 0.121673003802, 4.34885931559,68.9694296578,71.6975506476,74.4958296103,77.3651471899,80.3063840304,83.3204207759,86.4081380703,89.5704165577,92.8081368821,96.1221796875,99.5134256179
66,Machop,Karate Chop,Cross Chop,16.59375,13.44,223.02,1,118,96,140,9.375,37.5,0.166666666667,14.0625,231.841669922,240.890203125,250.168447266,259.67925,269.425458984,279.409921875,289.635486328,300.105,310.821310547,321.787265625, 2.67857142857, 0.0540540540541, 3.9527027027,62.6867027027,65.1663072213,67.7096787162,70.3176176098,72.9909243243,75.7303992821,78.5368429054,81.4110556166,84.3538378378,87.3659899916,90.4483125
67,Machoke,Low Kick,Submission,20.9239130435,23.04,482.086956522,1,154,144,160,10.4166666667,17.8571428571,0.426086956522,13.5869565217,496.46438519,511.124592391,526.070329484,541.304347826,556.829398777,572.648233696,588.76360394,605.17826087,621.894955842,638.916440217, 2.40384615385, 0.146268656716, 3.88059701493,137.689791045,141.796156343,145.983286567,150.251967537,154.602985075,159.037125,163.555173134,168.157915299,172.846137313,177.620625,182.482164179
67,Machoke,Low Kick,Brick Break,23.2862903226,23.04,536.516129032,1,154,144,160,10.4166666667,23.4375,0.361290322581,15.1209677419,552.516815776,568.832207661,585.465366683,602.419354839,619.697234123,637.302066532,655.236914062,673.50483871,692.10890247,711.052167339, 2.40384615385, 0.115463917526, 4.0206185567,142.657979381,146.9125125,151.250724742,155.673430284,160.181443299,164.775577964,169.456648454,174.225468943,179.082853608,184.029616624,189.066572165
67,Machoke,Low Kick,Cross Chop,23.9324324324,23.04,551.403243243,1,154,144,160,10.4166666667,37.5,0.189189189189,15.5405405405,567.847913007,584.61602027,601.710711993,619.135135135,636.892436655,654.985763514,673.418262669,692.193081081,711.313365709,730.782263514, 2.40384615385, 0.0510948905109, 3.62226277372,128.523678832,132.356680326,136.265070164,140.249581854,144.310948905,148.449904824,152.66718312,156.963517302,161.339640876,165.796287352,170.334190237
67,Machoke,Karate Chop,Submission,19.5173611111,23.04,449.68,1,154,144,160,9.375,17.8571428571,0.388888888889,12.6736111111,463.090945964,476.765661458,490.706712891,504.916666667,519.398089193,534.153546875,549.18560612,564.496833333,580.089794922,595.967057292, 2.67857142857, 0.153846153846, 4.18956043956,148.652307692,153.085611521,157.606110577,162.214653245,166.912087912,171.699262964,176.577026786,181.546227764,186.607714286,191.762334736,197.0109375
67,Machoke,Karate Chop,Brick Break,21.5089285714,23.04,495.565714286,1,154,144,160,9.375,23.4375,0.326530612245,13.9668367347,510.345124123,525.41521875,540.778826451,556.43877551,572.397894212,588.659010842,605.224953683,622.09855102,639.282631138,656.780022321, 2.67857142857, 0.121673003802, 4.34885931559,154.304486692,158.906357207,163.598738356,168.382510783,173.258555133,178.22775205,183.290982177,188.449126159,193.703064639,199.053678262,204.501847671
67,Machoke,Karate Chop,Cross Chop,21.65625,23.04,498.96,1,154,144,160,9.375,37.5,0.166666666667,14.0625,513.840638672,529.013953125,544.482791016,560.25,576.318427734,592.690921875,609.370330078,626.3595,643.661279297,661.278515625, 2.67857142857, 0.0540540540541, 3.9527027027,140.248216216,144.430882221,148.695813851,153.043811529,157.475675676,161.992206715,166.594205068,171.282471157,176.057805405,180.921008235,185.872880068
68,Machamp,Bullet Punch,Stone Edge,23.6026490066,32.4,764.725827815,1,198,180,180,8.33333333333,25.8064516129,0.205298013245,11.9205298013,783.414700331,802.405311258,821.700074503,841.301403974,861.211713576,881.433417219,901.968928808,922.820662252,943.991031457,965.482450331, 3.125, 0.0883190883191, 4.44444444444,285.12,292.08795,299.1684,306.36225,313.6704,321.09375,328.6332,336.28965,344.064,351.95715,359.97
68,Machamp,Bullet Punch,Submission,23.0346534653,32.4,746.322772277,1,198,180,180,8.33333333333,17.8571428571,0.346534653465,11.6336633663,764.561898824,783.095502475,801.925939047,821.055564356,840.48673422,860.221804455,880.263130879,900.613069307,921.273975557,942.248205446, 3.125, 0.165876777251, 4.68009478673,300.237440758,307.574840714,315.030705569,322.605983042,330.301620853,338.118566721,346.057768365,354.120173504,362.306729858,370.618385145,379.056087085
68,Machamp,Bullet Punch,Cross Chop,24.75,32.4,801.9,1,198,180,180,8.33333333333,37.5,0.142857142857,12.5,821.497359375,841.411125,861.643828125,882.198,903.076171875,924.280875,945.814640625,967.68,989.879484375,1012.415625, 3.125, 0.0588235294118, 4.48529411765,287.740588235,294.772581893,301.918109559,309.178079504,316.5534,324.04497932,331.653725735,339.380547518,347.226352941,355.192050276,363.278547794
68,Machamp,Karate Chop,Stone Edge,26.2614503817,32.4,850.870992366,1,198,180,180,9.375,25.8064516129,0.236641221374,13.2633587786,871.665137047,892.795010496,914.263298545,936.072687023,958.22586176,980.725508588,1003.57431333,1026.77496183,1050.33013991,1074.2425334, 2.67857142857, 0.0813648293963, 3.93044619423,252.145984252,258.308093578,264.569692323,270.931576403,277.394541732,283.959384227,290.626899803,297.397884375,304.273133858,311.253444168,318.33961122
68,Machamp,Karate Chop,Submission,25.09375,32.4,813.0375,1,198,180,180,9.375,17.8571428571,0.388888888889,12.6736111111,832.907044922,853.097390625,873.611103516,894.45075,915.618896484,937.118109375,958.950955078,981.12,1003.62781055,1026.47695312, 2.67857142857, 0.153846153846, 4.18956043956,268.768681319,275.337027043,282.011421016,288.792711624,295.681747253,302.679376288,309.786447115,317.003808122,324.332307692,331.772794214,339.326116071
68,Machamp,Karate Chop,Cross Chop,27.84375,32.4,902.1375,1,198,180,180,9.375,37.5,0.166666666667,14.0625,924.184529297,946.587515625,969.349306641,992.47275,1015.96069336,1039.81598437,1064.0414707,1088.64,1113.61441992,1138.96757813, 2.67857142857, 0.0540540540541, 3.9527027027,253.573783784,259.770786613,266.06784223,272.465751056,278.965313514,285.567330025,292.272601014,299.0819269,305.996108108,313.015945059,320.142238176
69,Bellsprout,Vine Whip,Power Whip,27.7807328605,7.8,216.689716312,1,158,78,100,13.4615384615,31.25,0.231678486998,17.5827423168,226.297871786,236.17543883,246.325977948,256.753049645,267.460214428,278.451032801,289.72906527,301.29787234,313.161014517,325.322052305, 3.30188679245, 0.0688685874912, 4.58099086437,56.4561314125,58.9594310491,61.5329229181,64.1775346704,66.8941939564,69.683828427,72.5473657326,75.485733524,78.4998594519,81.5906711668,84.7590963194
69,Bellsprout,Vine Whip,Sludge Bomb,28.6316568047,7.8,223.326923077,1,158,78,100,13.4615384615,26.4423076923,0.358974358974,18.1213017751,233.229376387,243.409493343,253.87094351,264.61739645,275.652521727,286.979988905,298.603467548,310.526627219,322.753137482,335.286667899, 3.30188679245, 0.120769741208, 5.13852023889,63.327123424,66.135087078,69.0217857084,71.9882598654,75.0355500995,78.1646969611,81.3767410003,84.6727227677,88.0536828135,91.5206616882,95.0746999419
69,Bellsprout,Vine Whip,Wrap,21.2692307692,7.8,165.9,0,158,78,100,13.4615384615,6.25,0.358974358974,13.4615384615,173.256108173,180.818480769,188.58984375,196.572923077,204.770444712,213.185134615,221.81971875,230.676923077,239.759473558,249.070096154, 3.30188679245, 0.345679012346, 3.67283950617,45.2640740741,47.2711109954,49.334425,51.454759838,53.6328592593,55.8694670139,58.1653268519,60.5211825231,62.9377777778,65.4158563657,67.956162037
69,Bellsprout,Acid,Power Whip,25.2443609023,7.8,196.906015038,1,158,78,100,11.9047619048,31.25,0.210526315789,15.977443609,205.636949013,214.612697368,223.836495536,233.311578947,243.041183036,253.028543233,263.276894972,273.789473684,284.569514803,295.620253759, 4.09836065574, 0.0840840840841, 5.59309309309,68.9292792793,71.9856459741,75.1277128378,78.3566124718,81.6734774775,85.0794404561,88.575634009,92.1631907376,95.8432432432,99.6169241273,103.485365991
69,Bellsprout,Acid,Sludge Bomb,26.4171974522,7.8,206.054140127,1,158,78,100,11.9047619048,26.4423076923,0.331210191083,16.7197452229,215.190707604,224.583463376,234.235793193,244.151082803,254.332717954,264.784084395,275.508567874,286.50955414,297.790428941,309.354578025, 4.09836065574, 0.145658263305, 6.1974789916,76.3777310924,79.7643667279,83.2459632353,86.823775604,90.4990588235,94.2730678834,98.1470577731,102.122283482,106.2,110.381462316,114.66792542
69,Bellsprout,Acid,Wrap,18.8095238095,7.8,146.714285714,0,158,78,100,11.9047619048,6.25,0.331210191083,11.9047619048,153.2196875,159.9075,166.780133929,173.84,181.089508929,188.531071429,196.167098214,204.0,212.0321875,220.266071429, 4.09836065574, 0.39603960396, 4.20792079208,51.8584158416,54.1578499381,56.521759901,58.9509978342,61.4464158416,64.0088660272,66.639200495,69.338271349,72.1069306931,74.9460306312,77.8564232673
70,Weepinbell,Razor Leaf,Power Whip,31.1170212766,14.3,444.973404255,1,190,110,130,12.9310344828,31.25,0.188129899216,16.3773796193,459.847483728,475.041781915,490.559615237,506.404300112,522.579152961,539.087490202,555.932628254,573.117883539,590.646572473,608.522011478, 5.4347826087, 0.0887480190174, 6.89381933439,187.305071315,193.566098356,199.961916799,206.493922643,213.163511886,219.972080527,226.921024564,234.011739996,241.245622821,248.624069037,256.148474643
70,Weepinbell,Razor Leaf,Sludge Bomb,32.2926711668,14.3,461.785197686,1,190,110,130,12.9310344828,26.4423076923,0.300867888139,16.9961427194,477.22124322,492.989605834,509.093727248,525.53704918,542.32301335,559.455061475,576.936635276,594.771176471,612.962126778,631.512927917, 5.4347826087, 0.153166421208, 7.43740795287,202.07437408,208.82909306,215.729231959,222.776296852,229.971793814,237.317228921,244.814108247,252.463937868,260.268223859,268.228472294,276.346189249
70,Weepinbell,Razor Leaf,Seed Bomb,30.21037182,14.3,432.008317025,1,190,110,130,12.9310344828,20.8333333333,0.375733855186,15.9001956947,446.449013882,461.200599315,476.266293114,491.649315068,507.352884968,523.380222603,539.734547762,556.419080235,573.437039812,590.791646282, 5.4347826087, 0.201892744479, 7.2818086225,197.846740273,204.46014258,211.21592245,218.115554449,225.160513144,232.352273101,239.692308885,247.182095064,254.823106204,262.61681687,270.56470163
70,Weepinbell,Acid,Power Whip,30.3571428571,14.3,434.107142857,1,190,110,130,11.9047619048,31.25,0.210526315789,15.977443609,448.617996945,463.44125,478.580137453,494.037894737,509.817757284,525.922960526,542.356739897,559.122330827,576.22296875,593.661889098, 4.09836065574, 0.0840840840841, 5.59309309309,151.964339339,157.044035426,162.233090465,167.532637059,172.943807808,178.467735313,184.105552177,189.858391,195.727384384,201.713664931,207.81836524
70,Weepinbell,Acid,Sludge Bomb,31.7675159236,14.3,454.275477707,1,190,110,130,11.9047619048,26.4423076923,0.331210191083,16.7197452229,469.460496616,484.972428344,500.814658639,516.990573248,533.503557922,550.356998408,567.554280454,585.098789809,602.993912221,621.243033439, 4.09836065574, 0.145658263305, 6.1974789916,168.385504202,174.01410885,179.763889706,185.636101759,191.632,197.752839417,203.999875,210.374361738,216.877554622,223.51070864,230.275078782
70,Weepinbell,Acid,Seed Bomb,29.5609548167,14.3,422.721653879,1,190,110,130,11.9047619048,20.8333333333,0.409207161125,15.558397272,436.851926417,451.286404518,466.028238757,481.08057971,496.446577952,512.129384058,528.132148604,544.458022165,561.110155318,578.091698636, 4.09836065574, 0.192539109507, 6.11712795828,166.202366627,171.757995763,177.433230044,183.229308188,189.147468913,195.188950938,201.35499298,207.64683376,214.065711994,220.612866401,227.2895357
71,Victreebel,Razor Leaf,Leaf Blade,36.8779453346,24.32,896.871630537,1,222,152,160,12.9310344828,24.5535714286,0.316682375118,16.6116870877,920.390602468,944.312117107,968.639538319,993.376229972,1018.52555593,1044.09088007,1070.07556624,1096.48297832,1123.31648018,1150.57943567, 5.4347826087, 0.163027656477, 7.35080058224,396.872663755,407.279991539,417.865447598,428.630520469,439.57669869,450.705470797,462.018325328,473.516750819,485.202235808,497.076268832,509.140338428
71,Victreebel,Razor Leaf,Sludge Bomb,37.731436837,24.32,917.628543877,1,222,152,160,12.9310344828,26.4423076923,0.300867888139,16.9961427194,941.691831455,966.166978062,991.057425416,1016.36661524,1042.09798924,1068.25498915,1094.84105668,1121.85963356,1149.31416149,1177.20808221, 5.4347826087, 0.153166421208, 7.43740795287,401.548630339,412.078577596,422.788751841,433.680659149,444.755805596,456.015697257,467.461840206,479.095740519,490.918904271,502.932837537,515.139046392
71,Victreebel,Razor Leaf,Solar Beam,40.0318940137,24.32,973.575662414,1,222,152,160,12.9310344828,30.612244898,0.288518155054,18.0323846909,999.106070443,1025.07344823,1051.48144734,1078.33371933,1105.63391576,1133.38568817,1161.59268814,1190.25856722,1219.38697697,1248.98156894, 5.4347826087, 0.145616641902, 7.76374442793,419.167667162,430.159644456,441.339756686,452.709576012,464.270674591,476.024624582,487.972998143,500.117367431,512.459304606,525.000381826,537.742171248
71,Victreebel,Acid,Leaf Blade,36.1956521739,24.32,880.27826087,1,222,152,160,11.9047619048,24.5535714286,0.347826086957,16.3043478261,903.362099185,926.841032609,950.718362772,974.997391304,999.681419837,1024.77375,1050.27768342,1076.19652174,1102.53356658,1129.29211957, 4.09836065574, 0.15512465374, 6.12880886427,330.896842105,339.574063322,348.3998009,357.375295923,366.501789474,375.780522637,385.212736496,394.799672135,404.542570637,414.442673087,424.501220568
71,Victreebel,Acid,Sludge Bomb,37.1178343949,24.32,902.705732484,1,222,152,160,11.9047619048,26.4423076923,0.331210191083,16.7197452229,926.377694068,950.454816879,974.940486664,999.838089172,1025.15101015,1050.88263535,1077.03635052,1103.6155414,1130.62359375,1158.06389331, 4.09836065574, 0.145658263305, 6.1974789916,334.604369748,343.378814732,352.303440126,361.379500919,370.608252101,379.990948661,389.528845588,399.223197873,409.075260504,419.086288472,429.257536765
71,Victreebel,Acid,Solar Beam,39.6428571429,24.32,964.114285714,1,222,152,160,11.9047619048,30.612244898,0.318181818182,17.8571428571,989.396584821,1015.11160714,1041.26296875,1067.85428571,1094.88917411,1122.37125,1150.30412946,1178.69142857,1207.53676339,1236.84375, 4.09836065574, 0.138418079096, 6.49717514124,350.785084746,359.983842161,369.340042373,378.855001059,388.530033898,398.366456568,408.365584746,418.52873411,428.857220339,439.35235911,450.015466102
72,Tentacool,Bubble,Bubble Beam,14.402173913,10.88,156.695652174,0,106,136,80,13.5869565217,12.9310344828,0.318181818182,13.5869565217,163.678243886,170.860461957,178.245057745,185.834782609,193.632387908,201.640625,209.862245245,218.3,226.956640625,235.834918478, 7.26744186047, 0.402777777778, 7.98611111111,92.1022222222,96.2064344618,100.427982639,104.768483941,109.229555556,113.81281467,118.519878472,123.352364149,128.311888889,133.400069878,138.618524306
72,Tentacool,Bubble,Water Pulse,14.402173913,10.88,156.695652174,0,106,136,80,13.5869565217,13.2575757576,0.318181818182,13.5869565217,163.678243886,170.860461957,178.245057745,185.834782609,193.632387908,201.640625,209.862245245,218.3,226.956640625,235.834918478, 7.26744186047, 0.434210526316, 8.14144736842,93.8936842105,98.0777266653,102.381387336,106.806314864,111.354157895,116.02656507,120.825185033,125.751666427,130.807657895,135.99480808,141.314765625
72,Tentacool,Bubble,Wrap,14.402173913,10.88,156.695652174,0,106,136,80,13.5869565217,6.25,0.318181818182,13.5869565217,163.678243886,170.860461957,178.245057745,185.834782609,193.632387908,201.640625,209.862245245,218.3,226.956640625,235.834918478, 7.26744186047, 0.537634408602, 5.7123655914,65.8795698925,68.8152616767,71.8348823925,74.9395887937,78.1305376344,81.4088856687,84.7757896505,88.232406334,91.7798924731,95.4194048219,99.1521001344
72,Tentacool,Poison Sting,Bubble Beam,13.8260869565,10.88,150.427826087,0,106,136,80,13.0434782609,12.9310344828,0.318181818182,13.0434782609,157.13111413,164.026043478,171.115255435,178.401391304,185.887092391,193.575,201.467755435,209.568,217.878375,226.401521739, 2.91262135922, 0.264915786469, 4.53896660006,52.3469940051,54.6796540465,57.0790028547,59.5459595704,62.0814433343,64.6863732872,67.3616685698,70.1082483229,72.9270316871,75.8189378033,78.7848858122
72,Tentacool,Poison Sting,Water Pulse,13.9730226855,10.88,152.026486818,1,106,136,80,13.0434782609,13.2575757576,0.647455548743,13.1820968731,158.801013565,165.769218271,172.93377031,180.297339056,187.862593884,195.632204169,203.608839286,211.795168608,220.193861511,228.80758737, 2.91262135922, 0.290828972735, 4.76452767833,54.9483448086,57.3969249174,59.9155078491,62.5050584205,65.1665414486,67.9009217502,70.7091641421,73.5922334412,76.5510944643,79.5867120284,82.7000509502
72,Tentacool,Poison Sting,Wrap,13.8260869565,10.88,150.427826087,0,106,136,80,13.0434782609,6.25,0.647455548743,13.0434782609,157.13111413,164.026043478,171.115255435,178.401391304,185.887092391,193.575,201.467755435,209.568,217.878375,226.401521739, 2.91262135922, 0.383233532934, 3.47305389222,40.0540359281,41.8389034431,43.6747988024,45.5624252994,47.5024862275,49.4956848802,51.5427245509,53.6443085329,55.8011401198,58.0139226048,60.2833592814
73,Tentacruel,Acid,Hydro Pump,28.2342657343,31.36,885.426573427,1,170,196,160,11.9047619048,29.6052631579,0.265734265734,16.6083916084,908.513379589,931.99666958,955.8798066,980.166153846,1004.85907452,1029.96193182,1055.47808894,1081.41090909,1107.76375546,1134.53999126, 4.09836065574, 0.110787172012, 5.94023323615,316.685714286,324.943046875,333.342187682,341.884339605,350.570705539,359.402488384,368.380891035,377.50711639,386.782367347,396.207846802,405.784757653
73,Tentacruel,Acid,Sludge Wave,25.9892086331,31.36,815.021582734,1,170,196,160,11.9047619048,25.7352941176,0.244604316547,15.2877697842,836.272633768,857.888642086,879.872703462,902.227913669,924.95736848,948.064163669,971.551395009,995.422158273,1019.67954924,1044.32666367, 4.09836065574, 0.100294985251, 5.49410029499,292.901474926,300.538652056,308.306987094,316.207592598,324.241581121,332.410065219,340.714157448,349.154970363,357.733616519,366.451208472,375.308858776
73,Tentacruel,Acid,Blizzard,26.5625,31.36,833.0,1,170,196,160,11.9047619048,25.641025641,0.270833333333,15.625,854.719824219,876.81265625,899.281660156,922.13,945.360839844,968.97734375,992.982675781,1017.38,1042.17248047,1067.36328125, 4.09836065574, 0.113372093023, 5.66860465116,302.204651163,310.084401344,318.099475291,326.251020894,334.540186047,342.968118641,351.53596657,360.244877725,369.096,378.090481286,387.229469477
73,Tentacruel,Poison Jab,Hydro Pump,31.2062937063,31.36,978.629370629,1,170,196,160,14.2857142857,29.6052631579,0.265734265734,18.3566433566,1004.14636691,1030.10158217,1056.49873361,1083.34153846,1110.63371394,1138.37897727,1166.58104567,1195.24363636,1224.37046656,1253.9652535, 4.91803278689, 0.110787172012, 6.66909620991,355.542857143,364.813359375,374.243069606,383.833338329,393.585516035,403.500953216,413.581000364,423.827007972,434.240326531,444.822306532,455.574298469
73,Tentacruel,Poison Jab,Sludge Wave,29.0467625899,31.36,910.90647482,1,170,196,160,14.2857142857,25.7352941176,0.244604316547,17.0863309353,934.657649505,958.816717626,983.387139164,1008.3723741,1033.77588242,1059.6011241,1085.85155913,1112.53064748,1139.64184915,1167.1886241, 4.91803278689, 0.100294985251, 6.23156342183,332.217109145,340.879410721,349.690475295,358.651564758,367.763941003,377.02886592,386.447601401,396.021409338,405.751551622,415.639290146,425.685886799
73,Tentacruel,Poison Jab,Blizzard,29.5138888889,31.36,925.555555556,1,170,196,160,14.2857142857,25.641025641,0.270833333333,17.3611111111,949.688693576,974.236284722,999.201844618,1024.58888889,1050.40093316,1076.64149306,1103.3140842,1130.42222222,1157.96942274,1185.95920139, 4.91803278689, 0.113372093023, 6.39534883721,340.948837209,349.838811773,358.881459302,368.078074855,377.429953488,386.938390262,396.604680233,406.430118459,416.416,426.563619913,436.874273256
74,Geodude,Rock Throw,Rock Slide,16.3485142119,9.44,154.32997416,1,106,118,80,11.0294117647,19.53125,0.516795865633,15.423126615,161.475412326,168.834962048,176.411746508,184.208888889,192.229512375,200.476740149,208.953695393,217.663501292,226.609281028,235.794157784, 4.46428571429, 0.302114803625, 7.2460347432,72.5067220544,75.8637646632,79.3214003493,82.8810964348,86.5443202417,90.312539092,94.1872203078,98.1698312111,102.261839124,106.464711368,110.779915266
74,Geodude,Rock Throw,Rock Tomb,11.6911764706,9.44,110.364705882,1,106,118,80,11.0294117647,11.0294117647,0.6,11.0294117647,115.474563419,120.737536765,126.155859375,131.731764706,137.467486213,143.365257353,149.427311581,155.655882353,162.053203125,168.621507353, 4.46428571429, 0.377777777778, 5.69444444444,56.9808888889,59.6190894097,62.3363430556,65.1338029514,68.0126222222,70.9739539931,74.0189513889,77.1487675347,80.3645555556,83.6674685764,87.0586597222
74,Geodude,Rock Throw,Dig,14.5279799818,9.44,137.144131028,1,106,118,80,11.0294117647,15.0862068966,0.659690627843,13.7056414923,143.493869071,150.033875682,156.766926254,163.695796178,170.823260848,178.152095655,185.685075992,193.424977252,201.374574827,209.536644108, 4.46428571429, 0.439660400243, 7.14448150394,71.490539721,74.8005333488,78.2097102411,81.7195171553,85.331400849,89.0468080797,92.8671856049,96.7939801821,100.828638569,104.972607523,109.227333801
74,Geodude,Tackle,Rock Slide,15.8456808199,9.44,149.58322694,1,106,118,80,10.9090909091,19.53125,0.468521229868,14.9487554905,156.508891929,163.642083016,170.985827324,178.543151977,186.317084096,194.310650805,202.526879228,210.968796486,219.639429704,228.541806003, 3.87096774194, 0.2382725242, 6.20625465376,62.1022665674,64.9775855594,67.9390628816,70.9879553006,74.125519583,77.3530124953,80.6716908042,84.0828112761,87.5876306776,91.1874057753,94.8833933358
